datetime,open,high,low,close,volumns
2020-05-27 00:00:00,2.503,2.578,2.497,2.574,8035953.4
2020-05-28 00:00:00,2.573,2.62,2.516,2.612,7925006.1
2020-05-29 00:00:00,2.613,2.671,2.587,2.614,8193972.4
2020-05-30 00:00:00,2.616,2.784,2.597,2.773,13043480.8
2020-05-31 00:00:00,2.773,2.775,1.96,2.674,16922097.9
2020-06-01 00:00:00,2.673,2.834,2.663,2.823,14882134.7
2020-06-02 00:00:00,2.823,2.9,2.394,2.677,20896299
2020-06-03 00:00:00,2.677,2.712,2.634,2.696,11127572.1
2020-06-04 00:00:00,2.696,2.75,2.661,2.724,12573684.3
2020-06-05 00:00:00,2.724,2.871,2.707,2.818,22008211.9
2020-06-06 00:00:00,2.818,2.848,2.771,2.799,16816827
2020-06-07 00:00:00,2.801,2.831,2.732,2.809,15640907.9
2020-06-08 00:00:00,2.809,2.819,2.754,2.79,10803400.7
2020-06-09 00:00:00,2.79,2.804,2.679,2.753,13641796.8
2020-06-10 00:00:00,2.752,2.789,2.7,2.757,10151976.7
2020-06-11 00:00:00,2.757,2.776,2.424,2.514,20455887.4
2020-06-12 00:00:00,2.515,2.626,2.487,2.598,10929998.5
2020-06-13 00:00:00,2.598,2.622,2.551,2.606,8537204.9
2020-06-14 00:00:00,2.606,2.608,2.526,2.568,6770547.2
2020-06-15 00:00:00,2.568,2.57,2.42,2.531,16183905.9
2020-06-16 00:00:00,2.532,2.566,2.521,2.554,7344308.8
2020-06-17 00:00:00,2.554,2.607,2.516,2.568,12880928.4
2020-06-18 00:00:00,2.568,2.577,2.494,2.537,7196331.5
2020-06-19 00:00:00,2.537,2.559,2.501,2.524,6372596.4
2020-06-20 00:00:00,2.524,2.557,2.446,2.534,8626985
2020-06-21 00:00:00,2.534,2.554,2.51,2.515,5997827.8
2020-06-22 00:00:00,2.515,2.605,2.509,2.585,8130549.4
2020-06-23 00:00:00,2.585,2.597,2.554,2.572,6117049.6
2020-06-24 00:00:00,2.572,2.602,2.456,2.502,11223345.7
2020-06-25 00:00:00,2.501,2.534,2.429,2.479,6842784.3
2020-06-26 00:00:00,2.479,2.518,2.388,2.481,11043481.8
2020-06-27 00:00:00,2.481,2.486,2.19,2.331,13799397.5
2020-06-28 00:00:00,2.331,2.402,2.301,2.366,8961984.7
2020-06-29 00:00:00,2.367,2.414,2.324,2.379,9851822.4
2020-06-30 00:00:00,2.379,2.388,2.342,2.366,4596802.7
2020-07-01 00:00:00,2.367,2.404,2.353,2.378,6447052.7
2020-07-02 00:00:00,2.376,2.387,2.299,2.358,9683277.8
2020-07-03 00:00:00,2.358,2.452,2.349,2.416,10757193.9
2020-07-04 00:00:00,2.416,2.505,2.409,2.459,13295508
2020-07-05 00:00:00,2.459,2.471,2.317,2.407,12197108.3
2020-07-06 00:00:00,2.408,2.641,2.4,2.611,17584985
2020-07-07 00:00:00,2.61,2.629,2.522,2.56,11587400.7
2020-07-08 00:00:00,2.56,2.712,2.54,2.68,19358871.5
2020-07-09 00:00:00,2.68,2.728,2.579,2.65,20291643.3
2020-07-10 00:00:00,2.65,2.652,2.573,2.624,11301739.1
2020-07-11 00:00:00,2.624,2.643,2.59,2.622,8233211.5
2020-07-12 00:00:00,2.623,2.663,2.561,2.62,10735848
2020-07-13 00:00:00,2.62,2.651,2.436,2.554,17249884.8
2020-07-14 00:00:00,2.554,2.578,2.504,2.56,7803505.9
2020-07-15 00:00:00,2.56,2.569,2.508,2.537,8196982.9
2020-07-16 00:00:00,2.538,2.561,2.428,2.502,10985492.2
2020-07-17 00:00:00,2.502,2.525,2.472,2.496,5000722.1
2020-07-18 00:00:00,2.496,2.522,2.48,2.502,4771405.9
2020-07-19 00:00:00,2.502,2.612,2.466,2.586,11454264.1
2020-07-20 00:00:00,2.586,2.615,2.533,2.563,14607904.6
2020-07-21 00:00:00,2.564,2.636,2.556,2.625,11544603
2020-07-22 00:00:00,2.624,2.673,2.578,2.663,10515515.9
2020-07-23 00:00:00,2.662,2.694,2.626,2.657,13797462.1
2020-07-24 00:00:00,2.656,2.659,2.558,2.596,11220327.5
2020-07-25 00:00:00,2.598,2.752,2.595,2.731,17171820.4
2020-07-26 00:00:00,2.732,2.814,2.678,2.716,22605912.4
2020-07-27 00:00:00,2.715,2.936,2.635,2.851,49622658.6
2020-07-28 00:00:00,2.851,3.085,2.78,3,48009235.2
2020-07-29 00:00:00,3.001,3.158,2.955,3.029,42592802.3
2020-07-30 00:00:00,3.028,3.108,2.957,3.051,23026671.3
2020-07-31 00:00:00,3.05,3.151,3.015,3.096,19824649.9
2020-08-01 00:00:00,3.098,3.332,3.074,3.305,36478761.5
2020-08-02 00:00:00,3.307,3.504,2.51,2.947,57909740.5
2020-08-03 00:00:00,2.948,3.129,2.902,3.051,28649444.9
2020-08-04 00:00:00,3.05,3.108,2.963,3.042,21529811.4
2020-08-05 00:00:00,3.042,3.107,2.979,3.057,22035272.9
2020-08-06 00:00:00,3.057,3.188,3.004,3.094,24081128.1
2020-08-07 00:00:00,3.093,3.257,2.755,3.012,41220991.2
2020-08-08 00:00:00,3.013,3.094,2.976,3.068,15420088.7
2020-08-09 00:00:00,3.068,3.088,2.931,3.031,14811141.8
2020-08-10 00:00:00,3.031,3.3,2.963,3.242,37492739.1
2020-08-11 00:00:00,3.242,3.303,2.867,3.009,44662215.5
2020-08-12 00:00:00,3.009,3.054,2.89,3.03,21321381.7
2020-08-13 00:00:00,3.029,3.153,2.92,3.14,28326245
2020-08-14 00:00:00,3.142,3.3,3.088,3.266,33340472.4
2020-08-15 00:00:00,3.268,3.857,3.267,3.729,87106196.6
2020-08-16 00:00:00,3.728,3.956,3.5,3.885,77094108.2
2020-08-17 00:00:00,3.885,3.928,3.666,3.78,56074678.1
2020-08-18 00:00:00,3.781,3.827,3.511,3.582,45551580.6
2020-08-19 00:00:00,3.581,3.636,3.215,3.351,51636728
2020-08-20 00:00:00,3.352,3.463,3.35,3.448,26039991.2
2020-08-21 00:00:00,3.447,3.631,3.22,3.254,44899692.5
2020-08-22 00:00:00,3.256,3.383,3.168,3.365,18540639.4
2020-08-23 00:00:00,3.364,3.392,3.229,3.324,14831866.3
2020-08-24 00:00:00,3.325,3.427,3.287,3.389,16960135.8
2020-08-25 00:00:00,3.388,3.398,2.95,3.123,30509177.5
2020-08-26 00:00:00,3.122,3.17,3.062,3.12,19422123.7
2020-08-27 00:00:00,3.121,3.152,2.851,2.982,31072565.2
2020-08-28 00:00:00,2.983,3.177,2.94,3.12,23120525.1
2020-08-29 00:00:00,3.12,3.21,3.086,3.129,16602960.9
2020-08-30 00:00:00,3.129,3.278,3.129,3.265,19532475.1
2020-08-31 00:00:00,3.266,3.298,3.195,3.211,15101556.1
2020-09-01 00:00:00,3.213,3.56,3.154,3.475,28813487.3
2020-09-02 00:00:00,3.475,3.506,2.873,3.105,36792945.9
2020-09-03 00:00:00,3.106,3.162,2.477,2.612,44164427.5
2020-09-04 00:00:00,2.612,3.245,2.577,2.995,90795079.9
2020-09-05 00:00:00,2.994,3.152,2.771,2.94,84125244.9
2020-09-06 00:00:00,2.94,3.035,2.807,2.902,26266416.2
2020-09-07 00:00:00,2.903,2.941,2.655,2.854,26162716.9
2020-09-08 00:00:00,2.854,2.862,2.667,2.762,21196241.4
2020-09-09 00:00:00,2.761,2.816,2.696,2.75,12806931
2020-09-10 00:00:00,2.75,2.842,2.737,2.776,14236339.4
2020-09-11 00:00:00,2.776,2.823,2.716,2.785,13189060.2
2020-09-12 00:00:00,2.785,2.832,2.742,2.806,9234742.8
2020-09-13 00:00:00,2.806,2.83,2.672,2.727,14945579.3
2020-09-14 00:00:00,2.727,2.768,2.686,2.733,11461212.8
2020-09-15 00:00:00,2.733,2.784,2.698,2.704,14694663.3
2020-09-16 00:00:00,2.704,2.75,2.574,2.714,20753520.8
2020-09-17 00:00:00,2.714,2.779,2.692,2.739,13076826.1
2020-09-18 00:00:00,2.739,2.751,2.65,2.692,10289191.8
2020-09-19 00:00:00,2.692,2.739,2.681,2.704,8188135
2020-09-20 00:00:00,2.704,2.704,2.622,2.673,9864024.2
2020-09-21 00:00:00,2.674,2.69,2.483,2.506,19338083.3
2020-09-22 00:00:00,2.506,2.586,2.488,2.57,11112154.1
2020-09-23 00:00:00,2.57,2.579,2.389,2.442,13839462.2
2020-09-24 00:00:00,2.442,2.562,2.423,2.534,10591459.8
2020-09-25 00:00:00,2.534,2.561,2.463,2.546,12425560
2020-09-26 00:00:00,2.546,2.607,2.503,2.566,11741293.9
2020-09-27 00:00:00,2.566,2.604,2.526,2.591,8482115.8
2020-09-28 00:00:00,2.591,2.635,2.551,2.562,11683651.5
2020-09-29 00:00:00,2.562,2.605,2.554,2.601,6796888.3
2020-09-30 00:00:00,2.601,2.602,2.557,2.579,6537792.6
2020-10-01 00:00:00,2.579,2.627,2.484,2.545,12011756.4
2020-10-02 00:00:00,2.545,2.558,2.412,2.479,13709561.6
2020-10-03 00:00:00,2.479,2.503,2.467,2.477,4486738.9
2020-10-04 00:00:00,2.477,2.536,2.464,2.518,6337450.5
2020-10-05 00:00:00,2.517,2.539,2.491,2.526,6437534.3
2020-10-06 00:00:00,2.527,2.973,2.485,2.696,106360686.1
2020-10-07 00:00:00,2.696,2.718,2.588,2.643,43141088.5
2020-10-08 00:00:00,2.643,2.654,2.485,2.607,22288490.3
2020-10-09 00:00:00,2.606,2.657,2.58,2.642,12946941.5
2020-10-10 00:00:00,2.641,2.721,2.634,2.643,13267578.6
2020-10-11 00:00:00,2.643,2.689,2.614,2.658,8246783.2
2020-10-12 00:00:00,2.659,2.685,2.607,2.646,15857674.9
2020-10-13 00:00:00,2.646,2.668,2.611,2.641,12356840.5
2020-10-14 00:00:00,2.641,2.654,2.572,2.608,11721025.9
2020-10-15 00:00:00,2.608,2.631,2.583,2.6,9843432
2020-10-16 00:00:00,2.6,2.612,2.484,2.538,16170277.8
2020-10-17 00:00:00,2.539,2.553,2.505,2.523,5994500.9
2020-10-18 00:00:00,2.524,2.561,2.519,2.547,4609287.8
2020-10-19 00:00:00,2.547,2.614,2.525,2.584,11069512.8
2020-10-20 00:00:00,2.583,2.589,2.502,2.528,14118802.9
2020-10-21 00:00:00,2.528,2.659,2.522,2.608,19620918.6
2020-10-22 00:00:00,2.608,2.708,2.607,2.673,22070221.8
2020-10-23 00:00:00,2.673,2.688,2.6,2.643,14538346.9
2020-10-24 00:00:00,2.643,2.674,2.617,2.664,8130951
2020-10-25 00:00:00,2.664,2.741,2.62,2.711,13190883.7
2020-10-26 00:00:00,2.711,2.754,2.589,2.632,25205779.9
2020-10-27 00:00:00,2.631,2.699,2.629,2.675,14432947.7
2020-10-28 00:00:00,2.674,2.758,2.621,2.656,30874251.8
2020-10-29 00:00:00,2.656,2.683,2.601,2.64,14737845.3
2020-10-30 00:00:00,2.64,2.649,2.4,2.505,24488746.8
2020-10-31 00:00:00,2.505,2.566,2.494,2.528,12270524.7
2020-11-01 00:00:00,2.528,2.54,2.453,2.519,8243845.4
2020-11-02 00:00:00,2.518,2.553,2.408,2.432,17329102.9
2020-11-03 00:00:00,2.432,2.444,2.21,2.364,24760068.8
2020-11-04 00:00:00,2.364,2.376,2.289,2.35,14312922.3
2020-11-05 00:00:00,2.351,2.491,2.35,2.449,23405424.9
2020-11-06 00:00:00,2.449,2.549,2.439,2.537,26596593.4
2020-11-07 00:00:00,2.537,2.633,2.446,2.499,30488146.1
2020-11-08 00:00:00,2.499,2.566,2.484,2.537,9644836.9
2020-11-09 00:00:00,2.537,2.561,2.457,2.5,13184550.8
2020-11-10 00:00:00,2.5,2.531,2.477,2.501,11519772.9
2020-11-11 00:00:00,2.501,2.542,2.493,2.501,11193999.8
2020-11-12 00:00:00,2.5,2.506,2.433,2.465,14027436.1
2020-11-13 00:00:00,2.465,2.644,2.456,2.602,21951757.8
2020-11-14 00:00:00,2.602,2.614,2.495,2.537,14046374.8
2020-11-15 00:00:00,2.538,2.55,2.47,2.499,11599347.2
2020-11-16 00:00:00,2.499,2.609,2.487,2.584,18727202.4
2020-11-17 00:00:00,2.584,2.757,2.577,2.72,34664550.8
2020-11-18 00:00:00,2.72,2.737,2.44,2.639,40597694.8
2020-11-19 00:00:00,2.639,2.703,2.559,2.639,21411338.9
2020-11-20 00:00:00,2.639,2.834,2.636,2.784,39590129.6
2020-11-21 00:00:00,2.784,3.269,2.684,3.24,90047331.5
2020-11-22 00:00:00,3.241,3.324,2.898,3.069,85667753.5
2020-11-23 00:00:00,3.069,3.406,2.998,3.384,93030955
2020-11-24 00:00:00,3.383,3.798,3.333,3.606,126298499.7
2020-11-25 00:00:00,3.607,3.891,3.3,3.429,99487732.6
2020-11-26 00:00:00,3.429,3.539,2.704,2.951,117543658
2020-11-27 00:00:00,2.952,3.028,2.75,2.873,46443455.2
2020-11-28 00:00:00,2.873,3.072,2.822,2.998,39620549.4
2020-11-29 00:00:00,2.997,3.101,2.903,3.032,36348077.5
2020-11-30 00:00:00,3.033,3.29,2.996,3.263,50693037
2020-12-01 00:00:00,3.263,3.345,2.909,2.995,63411733.4
2020-12-02 00:00:00,2.995,3.088,2.958,3.058,25187518.4
2020-12-03 00:00:00,3.057,3.14,3.012,3.084,20826340.3
2020-12-04 00:00:00,3.084,3.153,2.796,2.846,34377963.6
2020-12-05 00:00:00,2.845,3.015,2.82,3.01,17988149.6
2020-12-06 00:00:00,3.011,3.039,2.91,3,17110021.7
2020-12-07 00:00:00,3,3.013,2.909,2.952,14258214.9
2020-12-08 00:00:00,2.953,2.964,2.744,2.803,19756458.2
2020-12-09 00:00:00,2.804,2.84,2.662,2.81,19382068.9
2020-12-10 00:00:00,2.811,2.817,2.702,2.741,12422944
2020-12-11 00:00:00,2.742,2.753,2.648,2.696,15824884.1
2020-12-12 00:00:00,2.696,2.788,2.679,2.769,10787853.1
2020-12-13 00:00:00,2.769,2.901,2.753,2.853,14424231
2020-12-14 00:00:00,2.853,2.866,2.801,2.849,15505789.8
2020-12-15 00:00:00,2.849,2.906,2.807,2.863,18210102.1
2020-12-16 00:00:00,2.863,3.119,2.816,3.104,29489308.3
2020-12-17 00:00:00,3.105,3.266,2.977,3.045,72489999.6
2020-12-18 00:00:00,3.045,3.135,2.986,3.063,31922366.1
2020-12-19 00:00:00,3.063,3.127,3.029,3.056,23722212
2020-12-20 00:00:00,3.056,3.34,3.005,3.139,65213171.9
2020-12-21 00:00:00,3.138,3.283,2.904,2.932,59984428.3
2020-12-22 00:00:00,2.933,2.956,2.77,2.9,40869344.9
2020-12-23 00:00:00,2.899,2.918,1.963,2.312,105082627.5
2020-12-24 00:00:00,2.312,2.695,2.248,2.667,79553875.8
2020-12-25 00:00:00,2.667,2.745,2.54,2.666,56371404.8
2020-12-26 00:00:00,2.667,2.697,2.525,2.614,35751133.8
2020-12-27 00:00:00,2.614,2.877,2.479,2.719,64028682
2020-12-28 00:00:00,2.72,2.898,2.686,2.768,41093387.5
2020-12-29 00:00:00,2.767,2.799,2.503,2.643,46546468.2
2020-12-30 00:00:00,2.643,2.677,2.536,2.615,33254095.9
2020-12-31 00:00:00,2.616,2.66,2.51,2.593,33262356.7
2021-01-01 00:00:00,2.593,2.736,2.57,2.64,24442169.3
2021-01-02 00:00:00,2.64,2.728,2.564,2.633,36301804.4
2021-01-03 00:00:00,2.633,2.859,2.579,2.804,78744991.8
2021-01-04 00:00:00,2.806,3.132,2.61,2.822,120902355.4
2021-01-05 00:00:00,2.823,2.958,2.714,2.888,59609880.6
2021-01-06 00:00:00,2.888,3.47,2.852,3.379,120258713.8
2021-01-07 00:00:00,3.38,3.462,3.04,3.201,131158512.1
2021-01-08 00:00:00,3.202,3.262,2.898,3.112,81000796
2021-01-09 00:00:00,3.113,3.758,3.016,3.627,123650226
2021-01-10 00:00:00,3.626,3.938,2.84,3.062,266200631.7
2021-01-11 00:00:00,3.063,3.078,2.384,2.67,170879075.9
2021-01-12 00:00:00,2.67,2.775,2.531,2.596,62179254.3
2021-01-13 00:00:00,2.597,2.795,2.525,2.771,49544886
2021-01-14 00:00:00,2.771,2.864,2.694,2.812,46900836.2
2021-01-15 00:00:00,2.813,2.944,2.579,2.76,66582083
2021-01-16 00:00:00,2.759,2.893,2.706,2.78,49224673.6
2021-01-17 00:00:00,2.78,2.808,2.683,2.768,30747017.8
2021-01-18 00:00:00,2.768,2.843,2.705,2.819,31686331.5
2021-01-19 00:00:00,2.82,2.938,2.781,2.793,52162104.8
2021-01-20 00:00:00,2.794,2.829,2.66,2.779,37585273.7
2021-01-21 00:00:00,2.78,2.788,2.496,2.548,42192875.1
2021-01-22 00:00:00,2.547,2.679,2.429,2.626,43472228.1
2021-01-23 00:00:00,2.626,2.789,2.576,2.705,39045070.3
2021-01-24 00:00:00,2.705,2.779,2.648,2.717,26732599.7
2021-01-25 00:00:00,2.717,2.773,2.631,2.652,27923410.2
2021-01-26 00:00:00,2.652,2.678,2.556,2.632,22850326.4
2021-01-27 00:00:00,2.632,2.632,2.465,2.502,26352733.8
2021-01-28 00:00:00,2.503,2.8,2.477,2.71,57923055.9
2021-01-29 00:00:00,2.711,2.909,2.652,2.729,66982216.7
2021-01-30 00:00:00,2.728,3.11,2.69,2.934,81628095.6
2021-01-31 00:00:00,2.934,3.084,2.804,2.934,79448281.9
2021-02-01 00:00:00,2.933,3.293,2.892,3.06,140308269.8
2021-02-02 00:00:00,3.06,3.085,2.96,3.001,44963712.4
2021-02-03 00:00:00,3.001,3.15,2.989,3.072,48778892.4
2021-02-04 00:00:00,3.07,3.157,2.981,3.028,57640878.1
2021-02-05 00:00:00,3.028,3.39,3.016,3.32,76824280
2021-02-06 00:00:00,3.319,3.337,3.129,3.215,54549765.1
2021-02-07 00:00:00,3.217,3.6,3.019,3.444,155836527.3
2021-02-08 00:00:00,3.444,3.607,3.353,3.601,86807692.1
2021-02-09 00:00:00,3.604,4.327,3.484,4.177,148919620.9
2021-02-10 00:00:00,4.176,4.57,3.564,4.134,209661476
2021-02-11 00:00:00,4.134,4.688,4.005,4.593,127266642.3
2021-02-12 00:00:00,4.592,4.861,4.224,4.76,108867266.7
2021-02-13 00:00:00,4.761,5.58,4.501,5.571,172222107.6
2021-02-14 00:00:00,5.572,5.648,4.857,5.077,110853479.2
2021-02-15 00:00:00,5.076,5.257,4.097,4.72,155437816.5
2021-02-16 00:00:00,4.719,4.981,4.405,4.647,97147767
2021-02-17 00:00:00,4.646,4.909,4.421,4.847,68709920.1
2021-02-18 00:00:00,4.849,5.004,4.658,4.825,61013167.5
2021-02-19 00:00:00,4.826,5.4,4.654,5.232,89241254.6
2021-02-20 00:00:00,5.234,5.475,4.51,4.848,101171949
2021-02-21 00:00:00,4.843,5.373,4.734,5.11,81790887.8
2021-02-22 00:00:00,5.109,5.316,3.8,4.689,163903452.3
2021-02-23 00:00:00,4.691,4.724,3.14,3.848,206944519.9
2021-02-24 00:00:00,3.849,4.139,3.672,3.887,89973247
2021-02-25 00:00:00,3.887,4.099,3.623,3.672,78319641.2
2021-02-26 00:00:00,3.67,3.773,3.391,3.549,83103505.1
2021-02-27 00:00:00,3.55,3.843,3.541,3.674,60846533.3
2021-02-28 00:00:00,3.674,3.704,3.243,3.479,68600603
2021-03-01 00:00:00,3.479,3.763,3.451,3.708,45906882.4
2021-03-02 00:00:00,3.71,3.856,3.565,3.672,52845082.1
2021-03-03 00:00:00,3.672,4.073,3.644,3.828,69825458
2021-03-04 00:00:00,3.829,3.931,3.64,3.752,50578283.7
2021-03-05 00:00:00,3.752,3.76,3.557,3.693,39204014.3
2021-03-06 00:00:00,3.693,3.773,3.6,3.722,29717009.3
2021-03-07 00:00:00,3.723,3.85,3.715,3.835,27680579
2021-03-08 00:00:00,3.835,3.928,3.737,3.904,46002198.9
2021-03-09 00:00:00,3.904,4.194,3.85,4.173,63013616.8
2021-03-10 00:00:00,4.173,4.197,3.9,3.995,68529798.9
2021-03-11 00:00:00,3.994,4.054,3.809,3.958,64584427.3
2021-03-12 00:00:00,3.958,4,3.672,3.786,61832235.7
2021-03-13 00:00:00,3.786,4.392,3.68,4.292,67773292.4
2021-03-14 00:00:00,4.293,4.395,3.928,3.928,61118759.3
2021-03-15 00:00:00,3.927,4.042,3.72,3.819,63201428.1
2021-03-16 00:00:00,3.817,4.144,3.671,4.071,74870602.5
2021-03-17 00:00:00,4.072,4.1,3.86,4.093,40854508.7
2021-03-18 00:00:00,4.093,4.337,4.061,4.15,67706560.6
2021-03-19 00:00:00,4.15,4.271,4.027,4.144,44686032.9
2021-03-20 00:00:00,4.144,4.512,4.13,4.337,69338361.3
2021-03-21 00:00:00,4.337,4.425,4.117,4.16,54523425.5
2021-03-22 00:00:00,4.16,4.354,4.002,4.082,69610668.1
2021-03-23 00:00:00,4.082,4.271,4.04,4.093,55325450
2021-03-24 00:00:00,4.093,4.313,3.443,3.694,82108425.1
2021-03-25 00:00:00,3.692,3.781,3.526,3.677,80382887.3
2021-03-26 00:00:00,3.676,4.197,3.673,4.191,81025730.2
2021-03-27 00:00:00,4.192,4.206,3.98,4.097,39147349.7
2021-03-28 00:00:00,4.095,4.221,4.034,4.113,44141705.6
2021-03-29 00:00:00,4.113,4.32,4.069,4.282,45188161.4
2021-03-30 00:00:00,4.282,4.417,4.21,4.344,41755499.2
2021-03-31 00:00:00,4.345,4.915,4.059,4.813,107190419.8
2021-04-01 00:00:00,4.813,6.003,4.72,5.606,191015381.4
2021-04-02 00:00:00,5.607,6.374,5.381,6.266,171248344.6
2021-04-03 00:00:00,6.265,6.51,5.217,5.418,180592868.9
2021-04-04 00:00:00,5.417,6.313,5.336,6.289,124928929.5
2021-04-05 00:00:00,6.288,7.105,5.835,6.702,173218992.3
2021-04-06 00:00:00,6.704,7.126,6.15,6.654,158143948.2
2021-04-07 00:00:00,6.655,7.06,5.733,5.891,163700875
2021-04-08 00:00:00,5.892,6.485,5.811,6.452,76208921.5
2021-04-09 00:00:00,6.451,6.613,6.075,6.217,54603895.8
2021-04-10 00:00:00,6.218,6.778,6.16,6.625,71665390.9
2021-04-11 00:00:00,6.626,7.092,6.566,6.738,75638409.4
2021-04-12 00:00:00,6.738,6.888,6.292,6.485,61601911.4
2021-04-13 00:00:00,6.486,7.57,6.43,7.394,121541399.2
2021-04-14 00:00:00,7.394,8.112,7.02,7.68,178376988
2021-04-15 00:00:00,7.681,7.944,7.287,7.899,88382101.6
2021-04-16 00:00:00,7.9,8.774,7.05,8.516,194705859.3
2021-04-17 00:00:00,8.517,8.878,7.6,7.795,128785327.7
2021-04-18 00:00:00,7.794,7.956,5.629,7.292,206973939.8
2021-04-19 00:00:00,7.29,7.502,6.482,6.606,111130204.6
2021-04-20 00:00:00,6.606,6.86,6.054,6.702,96613674.5
2021-04-21 00:00:00,6.699,6.861,6.227,6.323,71369452.2
2021-04-22 00:00:00,6.323,6.833,5.587,5.864,103036217.8
2021-04-23 00:00:00,5.862,6.008,4.441,5.574,176076940.6
2021-04-24 00:00:00,5.573,5.596,5.027,5.088,68049971.7
2021-04-25 00:00:00,5.089,5.469,4.61,5.001,69557882.6
2021-04-26 00:00:00,5.002,5.908,4.924,5.868,96699821.1
2021-04-27 00:00:00,5.867,6.113,5.751,6.066,73270033.3
2021-04-28 00:00:00,6.066,6.231,5.685,5.959,72921877.5
2021-04-29 00:00:00,5.96,6.064,5.613,5.899,61225782.6
2021-04-30 00:00:00,5.899,6.465,5.784,6.457,70442379.7
2021-05-01 00:00:00,6.457,6.668,6.297,6.62,49148236.8
2021-05-02 00:00:00,6.621,6.707,6.171,6.535,59507985.1
2021-05-03 00:00:00,6.535,6.908,6.528,6.817,67370061
2021-05-04 00:00:00,6.819,7.099,6.139,6.342,146665766.7
2021-05-05 00:00:00,6.342,8.853,6.2,8.732,206413637.6
2021-05-06 00:00:00,8.732,12.885,8.409,11.489,541775976.8
2021-05-07 00:00:00,11.49,13.306,9.566,10.378,352197719.9
2021-05-08 00:00:00,10.379,11.222,9.611,10.354,187133463
2021-05-09 00:00:00,10.355,11.122,9.098,10.54,172805778.4
2021-05-10 00:00:00,10.539,11.019,8.058,9.271,213840034.3
2021-05-11 00:00:00,9.271,14.558,8.774,14.527,571866428.7
2021-05-12 00:00:00,14.523,14.927,10.15,10.377,442902309.7
2021-05-13 00:00:00,10.366,11.646,9.3,10.615,355033966.8
2021-05-14 00:00:00,10.614,11.671,10.516,11.161,163923202.5
2021-05-15 00:00:00,11.16,11.941,10.111,10.236,207118257.8
2021-05-16 00:00:00,10.237,11.236,9.425,10.113,146314883.4
2021-05-17 00:00:00,10.112,10.134,8.595,9.145,213166469.2
2021-05-18 00:00:00,9.146,10.031,8.95,9.33,145257696.3
2021-05-19 00:00:00,9.329,9.489,3.992,5.684,367881573.7
2021-05-20 00:00:00,5.683,7.011,5.095,6.643,240451532.6
2021-05-21 00:00:00,6.645,6.926,4.836,5.554,183316945.6
2021-05-22 00:00:00,5.554,5.667,4.896,5.102,148064052
2021-05-23 00:00:00,5.102,5.324,3.566,4.286,228964808.7
2021-05-24 00:00:00,4.288,5.643,4.164,5.64,196462532.2
2021-05-25 00:00:00,5.641,6,5.053,5.691,181365420.4
2021-05-26 00:00:00,5.691,6.511,5.534,6.433,144984945.4
2021-05-27 00:00:00,6.433,7.671,6.049,7.022,267097832.4
2021-05-28 00:00:00,7.023,7.075,5.826,6.114,234514749
2021-05-29 00:00:00,6.114,6.814,5.745,6.023,209190651.2
2021-05-30 00:00:00,6.023,6.378,5.528,6.034,161766447.8
2021-05-31 00:00:00,6.034,6.684,5.736,6.625,147706297.7
2021-06-01 00:00:00,6.628,6.756,6.06,6.303,122966435.3
2021-06-02 00:00:00,6.303,6.548,6.123,6.373,91311107.4
2021-06-03 00:00:00,6.373,6.7,6.223,6.535,90936933.5
2021-06-04 00:00:00,6.534,6.545,5.775,6.016,113621344.7
2021-06-05 00:00:00,6.016,6.222,5.632,5.775,83009207.2
2021-06-06 00:00:00,5.774,5.954,5.711,5.844,57149140.4
2021-06-07 00:00:00,5.845,5.972,5.07,5.188,96782772.9
2021-06-08 00:00:00,5.188,5.254,4.502,5.05,180432875.9
2021-06-09 00:00:00,5.049,5.4,4.766,5.338,139766608.8
2021-06-10 00:00:00,5.338,5.471,4.923,5.079,110581310.9
2021-06-11 00:00:00,5.079,5.393,4.855,4.915,124457945.2
2021-06-12 00:00:00,4.916,4.916,4.582,4.829,98295905.8
2021-06-13 00:00:00,4.829,5.109,4.655,5.089,76310170.3
2021-06-14 00:00:00,5.09,5.324,4.953,5.295,78028751.9
2021-06-15 00:00:00,5.296,5.396,5.105,5.182,72964877.8
2021-06-16 00:00:00,5.181,5.232,4.812,4.865,81537653.6
2021-06-17 00:00:00,4.864,5.084,4.751,4.871,63828829.3
2021-06-18 00:00:00,4.87,4.894,4.383,4.563,90194588.8
2021-06-19 00:00:00,4.561,4.704,4.446,4.458,62712979.3
2021-06-20 00:00:00,4.46,4.533,4.1,4.505,89701953.7
2021-06-21 00:00:00,4.506,4.522,3.502,3.518,176308485.2
2021-06-22 00:00:00,3.517,3.759,3.037,3.387,229855228.2
2021-06-23 00:00:00,3.387,3.806,3.25,3.669,126707443.1
2021-06-24 00:00:00,3.671,3.93,3.513,3.923,113842839.5
2021-06-25 00:00:00,3.923,4.024,3.504,3.53,130511693.1
2021-06-26 00:00:00,3.531,3.657,3.348,3.57,101389945.1
2021-06-27 00:00:00,3.569,3.779,3.486,3.774,70638659.4
2021-06-28 00:00:00,3.775,3.945,3.686,3.852,73495291.4
2021-06-29 00:00:00,3.851,4.294,3.836,4.129,125541650.7
2021-06-30 00:00:00,4.13,4.306,3.832,4.138,115209074.6
2021-07-01 00:00:00,4.137,4.209,3.85,3.92,104198409
2021-07-02 00:00:00,3.92,4.001,3.742,3.922,89771272.4
